geneID	chr	anticage	anticage_zone	batch	batch_zone
ENSDARG00000013860	chr7	38577938	chr7:38577788-38578088	38577916	chr7:38577766-38578066
ENSDARG00000015385	chr7	38588884	chr7:38588734-38589034	38588884	chr7:38588734-38589034
ENSDARG00000019732	chr7	38667135	chr7:38666985-38667285	38667135	chr7:38666985-38667285
ENSDARG00000007141	chr7	38680045	chr7:38679895-38680195	38680045	chr7:38679895-38680195
ENSDARG00000098951	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000012306	chr7	38716065	chr7:38715915-38716215	38716062	chr7:38715912-38716212
ENSDARG00000036041	chr7	38750933	chr7:38750783-38751083	38750933	chr7:38750783-38751083
ENSDARG00000024324	chr7	38762083	chr7:38761933-38762233	38762083	chr7:38761933-38762233
ENSDARG00000036038	chr7	38808040	chr7:38807890-38808190	38808040	chr7:38807890-38808190
ENSDARG00000015793	chr7	38897936	chr7:38897786-38898086	38897936	chr7:38897786-38898086
ENSDARG00000014439	chr7	38962184	chr7:38962034-38962334	38962184	chr7:38962034-38962334
ENSDARG00000014439	chr7	38962184	chr7:38962034-38962334	39006843	chr7:39006693-39006993
ENSDARG00000014439	chr7	38962184	chr7:38962034-38962334	NA	chr7:NA-NA
ENSDARG00000036036	chr7	39166465	chr7:39166315-39166615	39166465	chr7:39166315-39166615
ENSDARG00000007244	chr7	39360846	chr7:39360696-39360996	39360846	chr7:39360696-39360996
ENSDARG00000029995	chr7	NA	chr7:NA-NA	39387069	chr7:39386919-39387219
ENSDARG00000035958	chr7	39401482	chr7:39401332-39401632	39401482	chr7:39401332-39401632
ENSDARG00000035958	chr7	39401482	chr7:39401332-39401632	39402868	chr7:39402718-39403018
ENSDARG00000035958	chr7	39402868	chr7:39402718-39403018	39401482	chr7:39401332-39401632
ENSDARG00000035958	chr7	39402868	chr7:39402718-39403018	39402868	chr7:39402718-39403018
ENSDARG00000099385	chr7	39410192	chr7:39410042-39410342	39410302	chr7:39410152-39410452
ENSDARG00000068457	chr7	39444851	chr7:39444701-39445001	39444861	chr7:39444711-39445011
ENSDARG00000068457	chr7	39444851	chr7:39444701-39445001	39454049	chr7:39453899-39454199
ENSDARG00000068457	chr7	39454097	chr7:39453947-39454247	39444861	chr7:39444711-39445011
ENSDARG00000068457	chr7	39454097	chr7:39453947-39454247	39454049	chr7:39453899-39454199
ENSDARG00000068457	chr7	39454333	chr7:39454183-39454483	39444861	chr7:39444711-39445011
ENSDARG00000068457	chr7	39454333	chr7:39454183-39454483	39454049	chr7:39453899-39454199
ENSDARG00000052244	chr7	39664226	chr7:39664076-39664376	39664226	chr7:39664076-39664376
ENSDARG00000003769	chr7	39738562	chr7:39738412-39738712	39738562	chr7:39738412-39738712
ENSDARG00000077465	chr7	39758700	chr7:39758550-39758850	39758700	chr7:39758550-39758850
ENSDARG00000036489	chr7	40083605	chr7:40083455-40083755	40083601	chr7:40083451-40083751
ENSDARG00000036493	chr7	40093682	chr7:40093532-40093832	40093682	chr7:40093532-40093832
ENSDARG00000078964	chr7	40148214	chr7:40148064-40148364	40148214	chr7:40148064-40148364
ENSDARG00000060023	chr7	40205417	chr7:40205267-40205567	40205411	chr7:40205261-40205561
ENSDARG00000035970	chr7	40454691	chr7:40454541-40454841	40228410	chr7:40228260-40228560
ENSDARG00000035970	chr7	40454691	chr7:40454541-40454841	40454691	chr7:40454541-40454841
ENSDARG00000068567	chr7	40884080	chr7:40883930-40884230	40883981	chr7:40883831-40884131
ENSDARG00000001241	chr7	41146629	chr7:41146479-41146779	41146629	chr7:41146479-41146779
ENSDARG00000000861	chr7	41252698	chr7:41252548-41252848	41252698	chr7:41252548-41252848
ENSDARG00000016964	chr7	41313575	chr7:41313425-41313725	41313575	chr7:41313425-41313725
ENSDARG00000078077	chr7	41322417	chr7:41322267-41322567	41322415	chr7:41322265-41322565
ENSDARG00000075682	chr7	41812494	chr7:41812344-41812644	41812494	chr7:41812344-41812644
ENSDARG00000012199	chr7	41887378	chr7:41887228-41887528	41887378	chr7:41887228-41887528
ENSDARG00000078284	chr7	42206837	chr7:42206687-42206987	42206837	chr7:42206687-42206987
ENSDARG00000001999	chr7	42460303	chr7:42460153-42460453	42460303	chr7:42460153-42460453
ENSDARG00000075549	chr7	44445597	chr7:44445447-44445747	NA	chr7:NA-NA
ENSDARG00000068432	chr7	44713140	chr7:44712990-44713290	44713140	chr7:44712990-44713290
ENSDARG00000068432	chr7	44713140	chr7:44712990-44713290	44715230	chr7:44715080-44715380
ENSDARG00000045139	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000007745	chr7	45400755	chr7:45400605-45400905	45400755	chr7:45400605-45400905
ENSDARG00000101472	chr7	45963768	chr7:45963618-45963918	45963768	chr7:45963618-45963918
ENSDARG00000102435	chr7	45975539	chr7:45975389-45975689	45975539	chr7:45975389-45975689
ENSDARG00000102572	chr7	46003460	chr7:46003310-46003610	46003460	chr7:46003310-46003610
ENSDARG00000098622	chr7	46019921	chr7:46019771-46020071	46019829	chr7:46019679-46019979
ENSDARG00000098622	chr7	46019921	chr7:46019771-46020071	46020484	chr7:46020334-46020634
ENSDARG00000052164	chr7	47243634	chr7:47243484-47243784	47243634	chr7:47243484-47243784
ENSDARG00000079013	chr7	47287321	chr7:47287171-47287471	47287321	chr7:47287171-47287471
ENSDARG00000035905	chr7	48297854	chr7:48297704-48298004	48297843	chr7:48297693-48297993
ENSDARG00000035904	chr7	48319917	chr7:48319767-48320067	48320045	chr7:48319895-48320195
ENSDARG00000018643	chr7	48870497	chr7:48870347-48870647	48870497	chr7:48870347-48870647
ENSDARG00000059751	chr7	49272704	chr7:49272554-49272854	49272704	chr7:49272554-49272854
ENSDARG00000003193	chr7	49664177	chr7:49664027-49664327	49664177	chr7:49664027-49664327
ENSDARG00000101628	chr7	49715751	chr7:49715601-49715901	49715751	chr7:49715601-49715901
ENSDARG00000003132	chr7	49901488	chr7:49901338-49901638	49901488	chr7:49901338-49901638
ENSDARG00000020473	chr7	50395850	chr7:50395700-50396000	50395870	chr7:50395720-50396020
ENSDARG00000018241	chr7	50399667	chr7:50399517-50399817	50399667	chr7:50399517-50399817
ENSDARG00000018241	chr7	50399667	chr7:50399517-50399817	50404277	chr7:50404127-50404427
ENSDARG00000104297	chr7	50766102	chr7:50765952-50766252	50766098	chr7:50765948-50766248
ENSDARG00000012499	chr7	50822413	chr7:50822263-50822563	50822413	chr7:50822263-50822563
ENSDARG00000052063	chr7	51103233	chr7:51103083-51103383	51103233	chr7:51103083-51103383
ENSDARG00000074367	chr7	51324859	chr7:51324709-51325009	51324859	chr7:51324709-51325009
ENSDARG00000005840	chr7	51774588	chr7:51774438-51774738	51774580	chr7:51774430-51774730
ENSDARG00000012002	chr7	51795769	chr7:51795619-51795919	51795769	chr7:51795619-51795919
ENSDARG00000052074	chr7	51816381	chr7:51816231-51816531	51816381	chr7:51816231-51816531
ENSDARG00000068291	chr7	52154261	chr7:52154111-52154411	52154247	chr7:52154097-52154397
ENSDARG00000077013	chr7	52712850	chr7:52712700-52713000	52712850	chr7:52712700-52713000
ENSDARG00000005448	chr7	52753081	chr7:52752931-52753231	52753081	chr7:52752931-52753231
ENSDARG00000079000	chr7	52887664	chr7:52887514-52887814	52887664	chr7:52887514-52887814
ENSDARG00000035853	chr7	52949941	chr7:52949791-52950091	52949941	chr7:52949791-52950091
ENSDARG00000098074	chr7	53254235	chr7:53254085-53254385	53254203	chr7:53254053-53254353
ENSDARG00000104530	chr7	53413446	chr7:53413296-53413596	53413446	chr7:53413296-53413596
ENSDARG00000102855	chr7	53754698	chr7:53754548-53754848	53754692	chr7:53754542-53754842
ENSDARG00000102855	chr7	53754698	chr7:53754548-53754848	53754960	chr7:53754810-53755110
ENSDARG00000099339	chr7	54222170	chr7:54222020-54222320	54222170	chr7:54222020-54222320
ENSDARG00000099722	chr7	54475173	chr7:54475023-54475323	54475151	chr7:54475001-54475301
ENSDARG00000104287	chr7	54651140	chr7:54650990-54651290	54651139	chr7:54650989-54651289
ENSDARG00000031243	chr7	55112983	chr7:55112833-55113133	NA	chr7:NA-NA
ENSDARG00000051851	chr7	55293006	chr7:55292856-55293156	55292964	chr7:55292814-55293114
ENSDARG00000051854	chr7	55518552	chr7:55518402-55518702	55518552	chr7:55518402-55518702
ENSDARG00000111785	chr7	55633488	chr7:55633338-55633638	55633499	chr7:55633349-55633649
ENSDARG00000059503	chr7	55950306	chr7:55950156-55950456	55950308	chr7:55950158-55950458
ENSDARG00000068191	chr7	56098507	chr7:56098357-56098657	56098507	chr7:56098357-56098657
ENSDARG00000051888	chr7	56472575	chr7:56472425-56472725	56472575	chr7:56472425-56472725
ENSDARG00000051889	chr7	56517466	chr7:56517316-56517616	56517466	chr7:56517316-56517616
ENSDARG00000010250	chr7	56703304	chr7:56703154-56703454	56703302	chr7:56703152-56703452
ENSDARG00000017010	chr7	57088921	chr7:57088771-57089071	57088931	chr7:57088781-57089081
ENSDARG00000043010	chr7	57725776	chr7:57725626-57725926	57725776	chr7:57725626-57725926
ENSDARG00000017794	chr7	58699743	chr7:58699593-58699893	58699743	chr7:58699593-58699893
ENSDARG00000036044	chr7	58745980	chr7:58745830-58746130	58745980	chr7:58745830-58746130
ENSDARG00000010332	chr7	NA	chr7:NA-NA	58751450	chr7:58751300-58751600
ENSDARG00000103744	chr7	59021071	chr7:59020921-59021221	59021070	chr7:59020920-59021220
ENSDARG00000104901	chr7	59169129	chr7:59168979-59169279	59169122	chr7:59168972-59169272
ENSDARG00000099177	chr7	NA	chr7:NA-NA	59212651	chr7:59212501-59212801
ENSDARG00000029500	chr7	59649400	chr7:59649250-59649550	59649400	chr7:59649250-59649550
ENSDARG00000033957	chr7	59677272	chr7:59677122-59677422	59677272	chr7:59677122-59677422
ENSDARG00000035544	chr7	60079225	chr7:60079075-60079375	NA	chr7:NA-NA
ENSDARG00000030161	chr7	60359400	chr7:60359250-60359550	60359400	chr7:60359250-60359550
ENSDARG00000051955	chr7	60396903	chr7:60396753-60397053	60396903	chr7:60396753-60397053
ENSDARG00000112670	chr7	62004064	chr7:62003914-62004214	62004064	chr7:62003914-62004214
ENSDARG00000052091	chr7	62080488	chr7:62080338-62080638	62080488	chr7:62080338-62080638
ENSDARG00000013842	chr7	NA	chr7:NA-NA	62248541	chr7:62248391-62248691
ENSDARG00000035751	chr7	65121894	chr7:65121744-65122044	65121894	chr7:65121744-65122044
ENSDARG00000104256	chr7	65272543	chr7:65272393-65272693	65272543	chr7:65272393-65272693
ENSDARG00000098130	chr7	65296972	chr7:65296822-65297122	65296981	chr7:65296831-65297131
ENSDARG00000102645	chr7	65398168	chr7:65398018-65398318	65398168	chr7:65398018-65398318
ENSDARG00000097673	chr7	65756058	chr7:65755908-65756208	65756058	chr7:65755908-65756208
ENSDARG00000112859	chr7	65938911	chr7:65938761-65939061	NA	chr7:NA-NA
ENSDARG00000035732	chr7	66048146	chr7:66047996-66048296	66048130	chr7:66047980-66048280
ENSDARG00000020377	chr7	66634234	chr7:66634084-66634384	66634234	chr7:66634084-66634384
ENSDARG00000059460	chr7	66884495	chr7:66884345-66884645	66884495	chr7:66884345-66884645
ENSDARG00000105187	chr7	67451211	chr7:67451061-67451361	67451211	chr7:67451061-67451361
ENSDARG00000099380	chr7	67467716	chr7:67467566-67467866	67467716	chr7:67467566-67467866
ENSDARG00000101787	chr7	NA	chr7:NA-NA	67699145	chr7:67698995-67699295
ENSDARG00000099774	chr7	67733785	chr7:67733635-67733935	67733785	chr7:67733635-67733935
ENSDARG00000100013	chr7	67749250	chr7:67749100-67749400	67749258	chr7:67749108-67749408
ENSDARG00000099654	chr7	69187625	chr7:69187475-69187775	69187604	chr7:69187454-69187754
ENSDARG00000067918	chr7	69437281	chr7:69437131-69437431	69437281	chr7:69437131-69437431
ENSDARG00000035781	chr7	69449857	chr7:69449707-69450007	69449843	chr7:69449693-69449993
ENSDARG00000035781	chr7	69449857	chr7:69449707-69450007	NA	chr7:NA-NA
ENSDARG00000035781	chr7	69450063	chr7:69449913-69450213	69449843	chr7:69449693-69449993
ENSDARG00000035781	chr7	69450063	chr7:69449913-69450213	NA	chr7:NA-NA
ENSDARG00000052082	chr7	69470356	chr7:69470206-69470506	69470177	chr7:69470027-69470327
ENSDARG00000052082	chr7	69470356	chr7:69470206-69470506	69470384	chr7:69470234-69470534
ENSDARG00000004874	chr7	69488816	chr7:69488666-69488966	69488810	chr7:69488660-69488960
ENSDARG00000073741	chr7	69528907	chr7:69528757-69529057	69528928	chr7:69528778-69529078
ENSDARG00000042894	chr7	71535117	chr7:71534967-71535267	71535117	chr7:71534967-71535267
ENSDARG00000104374	chr7	71586253	chr7:71586103-71586403	71586253	chr7:71586103-71586403
ENSDARG00000099766	chr7	71764912	chr7:71764762-71765062	71764652	chr7:71764502-71764802
ENSDARG00000099766	chr7	71764912	chr7:71764762-71765062	71764907	chr7:71764757-71765057
ENSDARG00000006300	chr7	72003325	chr7:72003175-72003475	72003323	chr7:72003173-72003473
ENSDARG00000017014	chr7	72012374	chr7:72012224-72012524	72012374	chr7:72012224-72012524
ENSDARG00000098486	chr7	72279585	chr7:72279435-72279735	72279585	chr7:72279435-72279735
ENSDARG00000003846	chr7	72577915	chr7:72577765-72578065	72577928	chr7:72577778-72578078
ENSDARG00000117413	chr7	72612567	chr7:72612417-72612717	72612567	chr7:72612417-72612717
ENSDARG00000101446	chr7	73630815	chr7:73630665-73630965	73630815	chr7:73630665-73630965
ENSDARG00000051809	chr7	73670136	chr7:73669986-73670286	73670143	chr7:73669993-73670293
ENSDARG00000104501	chr7	73819082	chr7:73818932-73819232	73819082	chr7:73818932-73819232
ENSDARG00000076766	chr7	73822019	chr7:73821869-73822169	73822019	chr7:73821869-73822169
ENSDARG00000075482	chr7	73827806	chr7:73827656-73827956	73827806	chr7:73827656-73827956
ENSDARG00000104439	chr7	74133791	chr7:74133641-74133941	74133791	chr7:74133641-74133941
ENSDARG00000041203	chr7	753174	chr7:753024-753324	753174	chr7:753024-753324
ENSDARG00000098696	chr7	804572	chr7:804422-804722	804572	chr7:804422-804722
ENSDARG00000019743	chr7	1108935	chr7:1108785-1109085	1108916	chr7:1108766-1109066
ENSDARG00000105590	chr7	2038978	chr7:2038828-2039128	2047640	chr7:2047490-2047790
ENSDARG00000105590	chr7	2047640	chr7:2047490-2047790	2047640	chr7:2047490-2047790
ENSDARG00000097745	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000011170	chr7	4036265	chr7:4036115-4036415	4036265	chr7:4036115-4036415
ENSDARG00000103845	chr7	4125022	chr7:4124872-4125172	4125030	chr7:4124880-4125180
ENSDARG00000027397	chr7	5375234	chr7:5375084-5375384	5375234	chr7:5375084-5375384
ENSDARG00000105353	chr7	6341000	chr7:6340850-6341150	6341000	chr7:6340850-6341150
ENSDARG00000105459	chr7	6345509	chr7:6345359-6345659	6345509	chr7:6345359-6345659
ENSDARG00000104588	chr7	6351025	chr7:6350875-6351175	6351025	chr7:6350875-6351175
ENSDARG00000105382	chr7	6352598	chr7:6352448-6352748	6352598	chr7:6352448-6352748
ENSDARG00000100279	chr7	6355460	chr7:6355310-6355610	6355460	chr7:6355310-6355610
ENSDARG00000105468	chr7	6356883	chr7:6356733-6357033	6356883	chr7:6356733-6357033
ENSDARG00000105318	chr7	6357979	chr7:6357829-6358129	6357979	chr7:6357829-6358129
ENSDARG00000105400	chr7	6362459	chr7:6362309-6362609	6362461	chr7:6362311-6362611
ENSDARG00000105414	chr7	6364177	chr7:6364027-6364327	6364177	chr7:6364027-6364327
ENSDARG00000105374	chr7	6367348	chr7:6367198-6367498	6367350	chr7:6367200-6367500
ENSDARG00000086552	chr7	6368407	chr7:6368257-6368557	6368407	chr7:6368257-6368557
ENSDARG00000105471	chr7	6409525	chr7:6409375-6409675	6409525	chr7:6409375-6409675
ENSDARG00000105418	chr7	6416029	chr7:6415879-6416179	6416029	chr7:6415879-6416179
ENSDARG00000105502	chr7	6417340	chr7:6417190-6417490	6417340	chr7:6417190-6417490
ENSDARG00000105376	chr7	6425577	chr7:6425427-6425727	6425577	chr7:6425427-6425727
ENSDARG00000100024	chr7	6427201	chr7:6427051-6427351	6427199	chr7:6427049-6427349
ENSDARG00000105340	chr7	6429060	chr7:6428910-6429210	NA	chr7:NA-NA
ENSDARG00000105340	chr7	6429060	chr7:6428910-6429210	6429060	chr7:6428910-6429210
ENSDARG00000105345	chr7	6430132	chr7:6429982-6430282	6430129	chr7:6429979-6430279
ENSDARG00000105478	chr7	6431159	chr7:6431009-6431309	6431159	chr7:6431009-6431309
ENSDARG00000105350	chr7	6432858	chr7:6432708-6433008	6432858	chr7:6432708-6433008
ENSDARG00000105482	chr7	6438576	chr7:6438426-6438726	6438576	chr7:6438426-6438726
ENSDARG00000105366	chr7	6441869	chr7:6441719-6442019	6441869	chr7:6441719-6442019
ENSDARG00000105483	chr7	6444016	chr7:6443866-6444166	6444016	chr7:6443866-6444166
ENSDARG00000105484	chr7	6445120	chr7:6444970-6445270	6445120	chr7:6444970-6445270
ENSDARG00000098595	chr7	6446196	chr7:6446046-6446346	6446083	chr7:6445933-6446233
ENSDARG00000098595	chr7	6446196	chr7:6446046-6446346	6446196	chr7:6446046-6446346
ENSDARG00000105355	chr7	6458236	chr7:6458086-6458386	6458236	chr7:6458086-6458386
ENSDARG00000105393	chr7	6459508	chr7:6459358-6459658	6459386	chr7:6459236-6459536
ENSDARG00000105393	chr7	6459508	chr7:6459358-6459658	6459508	chr7:6459358-6459658
ENSDARG00000105409	chr7	6460847	chr7:6460697-6460997	6460847	chr7:6460697-6460997
ENSDARG00000103015	chr7	6464226	chr7:6464076-6464376	6464226	chr7:6464076-6464376
ENSDARG00000105507	chr7	6466142	chr7:6465992-6466292	6466142	chr7:6465992-6466292
ENSDARG00000105359	chr7	6467546	chr7:6467396-6467696	6467546	chr7:6467396-6467696
ENSDARG00000105444	chr7	6468644	chr7:6468494-6468794	6468644	chr7:6468494-6468794
ENSDARG00000058479	chr7	6470430	chr7:6470280-6470580	6470430	chr7:6470280-6470580
ENSDARG00000045199	chr7	6753950	chr7:6753800-6754100	6753937	chr7:6753787-6754087
ENSDARG00000004658	chr7	7398353	chr7:7398203-7398503	7398353	chr7:7398203-7398503
ENSDARG00000070107	chr7	7420335	chr7:7420185-7420485	NA	chr7:NA-NA
ENSDARG00000025391	chr7	7493749	chr7:7493599-7493899	7493749	chr7:7493599-7493899
ENSDARG00000062752	chr7	7676151	chr7:7676001-7676301	7676109	chr7:7675959-7676259
ENSDARG00000077639	chr7	7764312	chr7:7764162-7764462	7764312	chr7:7764162-7764462
ENSDARG00000060176	chr7	7797666	chr7:7797516-7797816	7797666	chr7:7797516-7797816
ENSDARG00000036893	chr7	8315183	chr7:8315033-8315333	8315141	chr7:8314991-8315291
ENSDARG00000039099	chr7	8374908	chr7:8374758-8375058	8374908	chr7:8374758-8375058
ENSDARG00000104386	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000044584	chr7	8712036	chr7:8711886-8712186	8712036	chr7:8711886-8712186
ENSDARG00000058702	chr7	8881731	chr7:8881581-8881881	8881731	chr7:8881581-8881881
ENSDARG00000076239	chr7	8961892	chr7:8961742-8962042	8961892	chr7:8961742-8962042
ENSDARG00000076933	chr7	9803156	chr7:9803006-9803306	9803156	chr7:9803006-9803306
ENSDARG00000006494	chr7	9873658	chr7:9873508-9873808	9873640	chr7:9873490-9873790
ENSDARG00000063030	chr7	11384280	chr7:11384130-11384430	11384260	chr7:11384110-11384410
ENSDARG00000058369	chr7	12065678	chr7:12065528-12065828	12065678	chr7:12065528-12065828
ENSDARG00000013360	chr7	12909357	chr7:12909207-12909507	12909355	chr7:12909205-12909505
ENSDARG00000011201	chr7	12968701	chr7:12968551-12968851	12968700	chr7:12968550-12968850
ENSDARG00000062971	chr7	13362568	chr7:13362418-13362718	13362568	chr7:13362418-13362718
ENSDARG00000058349	chr7	13371471	chr7:13371321-13371621	13371473	chr7:13371323-13371623
ENSDARG00000012504	chr7	13884522	chr7:13884372-13884672	13884522	chr7:13884372-13884672
ENSDARG00000058257	chr7	13906442	chr7:13906292-13906592	13906383	chr7:13906233-13906533
ENSDARG00000082766	chr7	14379556	chr7:14379406-14379706	NA	chr7:NA-NA
ENSDARG00000101584	chr7	14381363	chr7:14381213-14381513	14381363	chr7:14381213-14381513
ENSDARG00000033099	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000033099	chr7	NA	chr7:NA-NA	14446531	chr7:14446381-14446681
ENSDARG00000033099	chr7	14446531	chr7:14446381-14446681	NA	chr7:NA-NA
ENSDARG00000033099	chr7	14446531	chr7:14446381-14446681	14446531	chr7:14446381-14446681
ENSDARG00000075129	chr7	14535863	chr7:14535713-14536013	14535865	chr7:14535715-14536015
ENSDARG00000070006	chr7	15830162	chr7:15830012-15830312	15830162	chr7:15830012-15830312
ENSDARG00000060962	chr7	16195084	chr7:16194934-16195234	16195054	chr7:16194904-16195204
ENSDARG00000057323	chr7	16598179	chr7:16598029-16598329	16598179	chr7:16598029-16598329
ENSDARG00000086393	chr7	17028012	chr7:17027862-17028162	17028012	chr7:17027862-17028162
ENSDARG00000089456	chr7	17712618	chr7:17712468-17712768	17712618	chr7:17712468-17712768
